-1.0118043	HA
1.1569234	AQ
1.4506385	PS
4.747609	ML (1)
5.322431	PA (1)
5.4658813	F9
5.557816	NW
5.582633	WN
5.7363024	OO
5.8671846	9E
6.128612	TZ
6.5808177	US
6.798461	DH
6.8250384	EA
6.8594995	TW
6.959167	CO
7.0933704	AA
7.349703	OH
7.581067	DL
7.7255216	HP
8.499358	AS
8.793543	UA
8.818899	MQ
9.010865	XE
9.456847	FL
9.583078	B6
10.631856	PI
10.640325	EV
11.401686	YV
